country,happiness,attribute,value,scale,scale_gdp,scale_life,scale_generosity
Morocco,5.208,generosity,-0.22269055425,2,9.711026668625,66.040000153,0.037694175999999996
Mozambique,4.466,log_gdp,6.8715782847142854,0,9.7148798942,66.059999847,0.043015094692307694
Mozambique,4.466,life_exp,49.06000028142857,1,9.7148798942,66.059999847,0.043015094692307694
Mozambique,4.466,generosity,0.034056799857142855,2,9.7148798942,66.059999847,0.043015094692307694
Myanmar,4.36,log_gdp,8.517464910142857,0,9.77246976025,66.252000426,0.045612223333333334
Myanmar,4.36,life_exp,58.04857199571428,1,9.77246976025,66.252000426,0.045612223333333334
Myanmar,4.36,generosity,0.6281995262857143,2,9.77246976025,66.252000426,0.045612223333333334
Namibia,4.639,log_gdp,9.12257456775,0,9.782335069444445,66.25384580153846,0.0458244408
Namibia,4.639,life_exp,54.38500023,1,9.782335069444445,66.25384580153846,0.0458244408
Namibia,4.639,generosity,-0.16695534274999999,2,9.782335069444445,66.25384580153846,0.0458244408
Nepal,4.913,log_gdp,7.663275917416667,0,9.785182659384615,66.32499949083333,0.04634922930769231
Nepal,4.913,life_exp,60.0000003175,1,9.785182659384615,66.32499949083333,0.04634922930769231
Nepal,4.913,generosity,0.15248279325,2,9.785182659384615,66.32499949083333,0.04634922930769231
Netherlands,7.488,log_gdp,10.750220299090909,0,9.78613677376923,66.5274992,0.0479728486
Netherlands,7.488,life_exp,71.69090895181819,1,9.78613677376923,66.5274992,0.0479728486
Netherlands,7.488,generosity,0.2881974713636364,2,9.78613677376923,66.5274992,0.0479728486
New Zealand,7.307,log_gdp,10.4288194975,0,9.825670829,66.66923053384616,0.050373907375
New Zealand,7.307,life_exp,72.25,1,9.825670829,66.66923053384616,0.050373907375
New Zealand,7.307,generosity,0.27187680075,2,9.825670829,66.66923053384616,0.050373907375
Nicaragua,6.105,log_gdp,8.411732673692308,0,9.8566370008,66.76666704833333,0.053268509666666665
Nicaragua,6.105,life_exp,65.88461597076923,1,9.8566370008,66.76666704833333,0.053268509666666665
Nicaragua,6.105,generosity,0.04634922930769231,2,9.8566370008,66.76666704833333,0.053268509666666665
Niger,4.628,log_gdp,6.746906390538461,0,9.887036236363636,66.78181735,0.053618109
Niger,4.628,life_exp,50.24615361153846,1,9.887036236363636,66.78181735,0.053618109
Niger,4.628,generosity,-0.015538445538461539,2,9.887036236363636,66.78181735,0.053618109
Nigeria,5.265,log_gdp,8.536780357454546,0,9.940409367692308,66.78363661181818,0.06199189508333333
Nigeria,5.265,life_exp,46.99090923,1,9.940409367692308,66.78363661181818,0.06199189508333333
Nigeria,5.265,generosity,0.053618109,2,9.940409367692308,66.78363661181818,0.06199189508333333
Norway,7.554,log_gdp,11.06864535875,0,9.943796633583332,66.89272724545455,0.0657775149
Norway,7.554,life_exp,72.49999904625,1,9.943796633583332,66.89272724545455,0.0657775149
Norway,7.554,generosity,0.128327978,2,9.943796633583332,66.89272724545455,0.0657775149
Pakistan,5.653,log_gdp,8.422091960916667,0,9.95892897590909,66.90999794,0.070209496800000007
Pakistan,5.653,life_exp,56.75,1,9.95892897590909,66.90999794,0.070209496800000007
Pakistan,5.653,generosity,0.09339198041666667,2,9.95892897590909,66.90999794,0.070209496800000007
Palestinian Territories,4.696,log_gdp,8.28738427175,0,9.972829891384615,67.06666628416667,0.071554731875
Palestinian Territories,4.696,life_exp,62.07374954,1,9.972829891384615,67.06666628416667,0.071554731875
Palestinian Territories,4.696,generosity,-0.0947855915,2,9.972829891384615,67.06666628416667,0.071554731875
Panama,6.321,log_gdp,9.78613677376923,0,9.995376825666666,67.07000033083334,0.07221028125
Panama,6.321,life_exp,68.73076923076923,1,9.995376825666666,67.07000033083334,0.07221028125
Panama,6.321,generosity,-0.011608080230769232,2,9.995376825666666,67.07000033083334,0.07221028125
Paraguay,5.743,log_gdp,8.93184534725,0,10.008811603818183,67.16923170846154,0.07427498181818182
Paraguay,5.743,life_exp,64.61666679333334,1,10.008811603818183,67.16923170846154,0.07427498181818182
Paraguay,5.743,generosity,0.07435237108333333,2,10.008811603818183,67.16923170846154,0.07427498181818182
Peru,5.697,log_gdp,9.26294202076923,0,10.0593824375,67.18666712333334,0.07435237108333333
Peru,5.697,life_exp,66.66923053384616,1,10.0593824375,67.18666712333334,0.07435237108333333
Peru,5.697,generosity,-0.11085221692307692,2,10.0593824375,67.18666712333334,0.07435237108333333
Philippines,5.631,log_gdp,8.720824315076923,0,10.076768876,67.25454503818182,0.07847837053846153
Philippines,5.631,life_exp,60.95384627153846,1,10.076768876,67.25454503818182,0.07847837053846153
Philippines,5.631,generosity,-0.010828882384615386,2,10.076768876,67.25454503818182,0.07847837053846153
Poland,6.182,log_gdp,10.0593824375,0,10.084713055538462,67.53636377454545,0.08071686390909091
Poland,6.182,life_exp,67.740000152,1,10.084713055538462,67.53636377454545,0.08071686390909091
Poland,6.182,generosity,-0.0634046293,2,10.084713055538462,67.53636377454545,0.08071686390909091
Portugal,5.693,log_gdp,10.200863925454545,0,10.107635058923076,67.62000045799999,0.08380264084615384
Portugal,5.693,life_exp,71.32363614181818,1,10.107635058923076,67.62000045799999,0.08380264084615384
Portugal,5.693,generosity,-0.16955356772727273,2,10.107635058923076,67.62000045799999,0.08380264084615384
Qatar,6.374,log_gdp,11.7291092875,0,10.166370391818182,67.71538485,0.09339198041666667
Qatar,6.374,life_exp,66.90999794,1,10.166370391818182,67.71538485,0.09339198041666667
Qatar,6.374,generosity,0.09430773725,2,10.166370391818182,67.71538485,0.09339198041666667
Romania,6.07,log_gdp,9.887036236363636,0,10.188165268333332,67.740000152,0.09430773725
Romania,6.07,life_exp,65.87636358090909,1,10.188165268333332,67.740000152,0.09430773725
Romania,6.07,generosity,-0.1458299789090909,2,10.188165268333332,67.740000152,0.09430773725
Russia,5.648,log_gdp,10.084713055538462,0,10.200863925454545,68.05999946583333,0.0955118538
Russia,5.648,life_exp,61.70769207307692,1,10.200863925454545,68.05999946583333,0.0955118538
Russia,5.648,generosity,-0.2598656953846154,2,10.200863925454545,68.05999946583333,0.0955118538
Rwanda,3.334,log_gdp,7.3697682855,0,10.2053976068,68.26153857923077,0.09584115081818181
Rwanda,3.334,life_exp,57.945999909,1,10.2053976068,68.26153857923077,0.09584115081818181
Rwanda,3.334,generosity,0.0090770799,2,10.2053976068,68.26153857923077,0.09584115081818181
Saudi Arabia,6.375,log_gdp,10.7823268575,0,10.281543211818182,68.40545446272728,0.09598050081818181
Saudi Arabia,6.375,life_exp,64.96000035666667,1,10.281543211818182,68.40545446272728,0.09598050081818181
Saudi Arabia,6.375,generosity,-0.10723306983333333,2,10.281543211818182,68.40545446272728,0.09598050081818181
Senegal,4.681,log_gdp,7.716239342461538,0,10.307466604,68.52000045833333,0.09690938818181818
Senegal,4.681,life_exp,56.82307698153846,1,10.307466604,68.52000045833333,0.09690938818181818
Senegal,4.681,generosity,-0.050438818076923075,2,10.307466604,68.52000045833333,0.09690938818181818
Serbia,5.603,log_gdp,9.487628676636364,0,10.327441408,68.73076923076923,0.096944707
Serbia,5.603,life_exp,66.78181735,1,10.327441408,68.73076923076923,0.096944707
Serbia,5.603,generosity,-0.10664273763636363,2,10.327441408,68.73076923076923,0.096944707
Sierra Leone,4.374,log_gdp,7.183623270545454,0,10.340290785,68.754000852,0.10061366415384615
Sierra Leone,4.374,life_exp,45.10545453090909,1,10.340290785,68.754000852,0.10061366415384615
Sierra Leone,4.374,generosity,0.08071686390909091,2,10.340290785,68.754000852,0.10061366415384615
Singapore,6.262,log_gdp,11.214671482727272,0,10.34483009,69.13999939,0.10184584581818182
Singapore,6.262,life_exp,75.06909041,1,10.34483009,69.13999939,0.10184584581818182
Singapore,6.262,generosity,0.07427498181818182,2,10.34483009,69.13999939,0.10184584581818182
Slovakia,6.198,log_gdp,10.2053976068,0,10.361467043333333,69.22307704076923,0.10192227236363637
Slovakia,6.198,life_exp,67.62000045799999,1,10.361467043333333,69.22307704076923,0.10192227236363637
Slovakia,6.198,generosity,-0.0868312321,2,10.361467043333333,69.22307704076923,0.10192227236363637
Slovenia,6.118,log_gdp,10.281543211818182,0,10.377583789,69.77272727272727,0.11304847915384615
Slovenia,6.118,life_exp,69.77272727272727,1,10.377583789,69.77272727272727,0.11304847915384615
Slovenia,6.118,generosity,-0.01127304409090909,2,10.377583789,69.77272727272727,0.11304847915384615
South Africa,4.722,log_gdp,9.397474582307693,0,10.397498448333334,70.30000011692307,0.126379773
South Africa,4.722,life_exp,52.42307662923077,1,10.397498448333334,70.30000011692307,0.126379773
South Africa,4.722,generosity,-0.129489814,2,10.397498448333334,70.30000011692307,0.126379773
South Korea,5.895,log_gdp,10.361467043333333,0,10.4288194975,71.0199998225,0.12688000622222223
South Korea,5.895,life_exp,71.90666707333334,1,10.4288194975,71.0199998225,0.12688000622222223
South Korea,5.895,generosity,-0.05228020233333333,2,10.4288194975,71.0199998225,0.12688000622222223
South Sudan,2.853,log_gdp,7.487881183333333,0,10.4812578375,71.02181868181817,0.128327978
South Sudan,2.853,life_exp,50.21333312666667,1,10.4812578375,71.02181868181817,0.128327978
South Sudan,2.853,generosity,0.053268509666666665,2,10.4812578375,71.02181868181817,0.128327978
Spain,6.354,log_gdp,10.397498448333334,0,10.520051957272727,71.15454656454546,0.1312839845
Spain,6.354,life_exp,73.20999972083334,1,10.520051957272727,71.15454656454546,0.1312839845
Spain,6.354,generosity,-0.09114021658333334,2,10.520051957272727,71.15454656454546,0.1312839845
Sri Lanka,4.366,log_gdp,9.137228647833334,0,10.5342905525,71.23090986909091,0.1375890745
Sri Lanka,4.366,life_exp,66.32499949083333,1,10.5342905525,71.23090986909091,0.1375890745
Sri Lanka,4.366,generosity,0.1846010395,2,10.5342905525,71.23090986909091,0.1375890745
Sweden,7.343,log_gdp,10.699870349166666,0,10.543287596666666,71.32363614181818,0.14248008715384616
Sweden,7.343,life_exp,72.08000119666667,1,10.543287596666666,71.32363614181818,0.14248008715384616
Sweden,7.343,generosity,0.15112308916666667,2,10.543287596666666,71.32363614181818,0.14248008715384616
Switzerland,7.48,log_gdp,10.94450211625,0,10.544249615,71.45999971916666,0.14541779983333333
Switzerland,7.48,life_exp,73.02999973375,1,10.544249615,71.45999971916666,0.14541779983333333
Switzerland,7.48,generosity,0.1312839845,2,10.544249615,71.45999971916666,0.14541779983333333
Syria,3.462,log_gdp,8.528595129500001,0,10.602655498181818,71.6016667675,0.14587532727272728
Syria,3.462,life_exp,62.269999821666666,1,10.602655498181818,71.6016667675,0.14587532727272728
Syria,3.462,generosity,0.14541779983333333,2,10.602655498181818,71.6016667675,0.14587532727272728
Taiwan Province of China,6.446,log_gdp,10.543287596666666,0,10.63772218909091,71.69090895181819,0.15112308916666667
Taiwan Province of China,6.446,life_exp,69.13999939,1,10.63772218909091,71.69090895181819,0.15112308916666667
Taiwan Province of China,6.446,generosity,-0.021819555666666667,2,10.63772218909091,71.69090895181819,0.15112308916666667
Tajikistan,5.467,log_gdp,7.730199495916667,0,10.645951111666667,71.70000041727273,0.15248279325
Tajikistan,5.467,life_exp,62.44166723916667,1,10.645951111666667,71.70000041727273,0.15248279325
Tajikistan,5.467,generosity,7.569125416666666e-4,2,10.645951111666667,71.70000041727273,0.15248279325
Tanzania,3.231,log_gdp,7.721510960384616,0,10.648498536153847,71.85818204090909,0.18312360315384615
Tanzania,3.231,life_exp,53.54615372923077,1,10.648498536153847,71.85818204090909,0.18312360315384615
Tanzania,3.231,generosity,0.11304847915384615,2,10.648498536153847,71.85818204090909,0.18312360315384615
Thailand,6.008,log_gdp,9.558970744769232,0,10.663602309090908,71.90666707333334,0.1846010395
Thailand,6.008,life_exp,65.83846224153847,1,10.663602309090908,71.90666707333334,0.1846010395
Thailand,6.008,generosity,0.38867611384615386,2,10.663602309090908,71.90666707333334,0.1846010395
Togo,4.085,log_gdp,7.182592094,0,10.668708021818182,71.90888722666666,0.18921296133333335
Togo,4.085,life_exp,52.55500030625,1,10.668708021818182,71.90888722666666,0.18921296133333335
Togo,4.085,generosity,-0.043884778125,2,10.668708021818182,71.90888722666666,0.18921296133333335
Trinidad and Tobago,6.192,log_gdp,10.327441408,0,10.67408959,72.08000119666667,0.19517511108333332
Trinidad and Tobago,6.192,life_exp,62.540000152,1,10.67408959,72.08000119666667,0.19517511108333332
Trinidad and Tobago,6.192,generosity,0.070209496800000007,2,10.67408959,72.08000119666667,0.19517511108333332
Tunisia,4.461,log_gdp,9.2670145035,0,10.699870349166666,72.213998411,0.21290272477777777
Tunisia,4.461,life_exp,65.805999754,1,10.699870349166666,72.213998411,0.21290272477777777
Tunisia,4.461,generosity,-0.1992921532,2,10.699870349166666,72.213998411,0.21290272477777777
Turkey,5.373,log_gdp,9.943796633583332,0,10.700700760909092,72.25,0.23095509692307692
Turkey,5.373,life_exp,65.02000045833333,1,10.700700760909092,72.25,0.23095509692307692
Turkey,5.373,generosity,-0.17051287,2,10.700700760909092,72.25,0.23095509692307692
Turkmenistan,5.247,log_gdp,9.517483711333334,0,10.719682216666666,72.49000040666667,0.2694769066666667
Turkmenistan,5.247,life_exp,60.82666651555555,1,10.719682216666666,72.49000040666667,0.2694769066666667
Turkmenistan,5.247,generosity,-0.001877692555555555,2,10.719682216666666,72.49000040666667,0.2694769066666667
Uganda,4.189,log_gdp,7.353104151153846,0,10.750220299090909,72.49999904625,0.27187680075
Uganda,4.189,life_exp,51.72307704153846,1,10.750220299090909,72.49999904625,0.27187680075
Uganda,4.189,generosity,0.043015094692307694,2,10.750220299090909,72.49999904625,0.27187680075
Ukraine,4.332,log_gdp,8.993583532461539,0,10.7823268575,72.50922980692307,0.27236553033333333
Ukraine,4.332,life_exp,62.63076928923077,1,10.7823268575,72.50922980692307,0.27236553033333333
Ukraine,4.332,generosity,-0.12475295061538462,2,10.7823268575,72.50922980692307,0.27236553033333333
United Arab Emirates,6.825,log_gdp,11.10045957625,0,10.810741317777778,72.56363608545455,0.28543876927272727
United Arab Emirates,6.825,life_exp,66.5274992,1,10.810741317777778,72.56363608545455,0.28543876927272727
United Arab Emirates,6.825,generosity,0.071554731875,2,10.810741317777778,72.56363608545455,0.28543876927272727
United Kingdom,7.054,log_gdp,10.544249615,0,10.849314530000001,72.690000915,0.2881974713636364
United Kingdom,7.054,life_exp,71.45999971916666,1,10.849314530000001,72.690000915,0.2881974713636364
United Kingdom,7.054,generosity,0.319911598,2,10.849314530000001,72.690000915,0.2881974713636364
United States,6.892,log_gdp,10.849577506666666,0,10.849577506666666,72.694999695,0.307247564
United States,6.892,life_exp,68.52000045833333,1,10.849577506666666,72.694999695,0.307247564
United States,6.892,generosity,0.19517511108333332,2,10.849577506666666,72.694999695,0.307247564
Uruguay,6.293,log_gdp,9.785182659384615,0,10.94450211625,72.819999695,0.3084997036666667
Uruguay,6.293,life_exp,68.26153857923077,1,10.94450211625,72.819999695,0.3084997036666667
Uruguay,6.293,generosity,-0.09573784838461538,2,10.94450211625,72.819999695,0.3084997036666667
Uzbekistan,6.174,log_gdp,8.486547390666667,0,11.06864535875,72.9099998475,0.319911598
Uzbekistan,6.174,life_exp,63.59333292583334,1,11.06864535875,72.9099998475,0.319911598
Uzbekistan,6.174,generosity,0.07221028125,2,11.06864535875,72.9099998475,0.319911598
Venezuela,4.707,log_gdp,9.655338207833333,0,11.10045957625,73.02999973375,0.3213864415714286
Venezuela,4.707,life_exp,65.86499977,1,11.10045957625,73.02999973375,0.3213864415714286
Venezuela,4.707,generosity,-0.18883585308333334,2,11.10045957625,73.02999973375,0.3213864415714286
Vietnam,5.175,log_gdp,8.463317473666667,0,11.214671482727272,73.20999972083334,0.34530218933333334
Vietnam,5.175,life_exp,66.76666704833333,1,11.214671482727272,73.20999972083334,0.34530218933333334
Vietnam,5.175,generosity,0.015538279166666665,2,11.214671482727272,73.20999972083334,0.34530218933333334
Yemen,3.38,log_gdp,8.12584537911111,0,11.230084576666666,74.24727283909091,0.3736985119230769
Yemen,3.38,life_exp,54.25555504888889,1,11.230084576666666,74.24727283909091,0.3736985119230769
Yemen,3.38,generosity,-0.12861161533333335,2,11.230084576666666,74.24727283909091,0.3736985119230769
Zambia,4.107,log_gdp,8.106403311,0,11.433882999,75.06909041,0.38867611384615386
Zambia,4.107,life_exp,50.98333327,1,11.433882999,75.06909041,0.38867611384615386
Zambia,4.107,generosity,-0.0061545609999999985,2,11.433882999,75.06909041,0.38867611384615386
Zimbabwe,3.663,log_gdp,7.427388081230769,0,11.7291092875,75.12675984777778,0.6281995262857143
Zimbabwe,3.663,life_exp,49.26923076923077,1,11.7291092875,75.12675984777778,0.6281995262857143
Zimbabwe,3.663,generosity,-0.06523047738461539,2,11.7291092875,75.12675984777778,0.6281995262857143
